epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
9,7.6535,2.73314,4.26964,2.54718,0.4432,0.32069,0.33567,0.16166,3.53993,4.04004,2.9378,0.000934234,0.000934234,0.000934234
10,8.4596,2.85618,4.05527,2.6017,0.43575,0.37364,0.36899,0.19176,3.29398,3.54846,2.8084,0.00102832,0.00102832,0.00102832
11,9.2791,2.70323,4.0094,2.54898,0.42952,0.4073,0.43349,0.25246,2.9722,3.19988,2.60654,0.00112015,0.00112015,0.00112015
12,10.0789,2.88137,4.27991,2.67479,0.4499,0.42067,0.41191,0.25148,2.89385,3.32203,2.5668,0.00120971,0.00120971,0.00120971
13,11.0022,2.75677,4.23111,2.60006,0.42297,0.4507,0.41683,0.25876,2.84978,3.11776,2.55982,0.00125923,0.00125923,0.00125923
14,11.8048,2.73921,3.94608,2.57559,0.49278,0.35054,0.4104,0.23314,3.10442,3.55195,2.66002,0.00124509,0.00124509,0.00124509
15,12.6022,2.80872,3.97596,2.60836,0.47454,0.27772,0.36631,0.21343,2.8899,3.95252,2.61207,0.00123094,0.00123094,0.00123094
16,13.4047,2.74002,3.90122,2.56148,0.50189,0.41573,0.42239,0.23963,3.14145,3.24855,2.80573,0.00121679,0.00121679,0.00121679
17,14.2103,2.84079,4.14547,2.66658,0.53478,0.4359,0.46616,0.28712,3.00262,2.95216,2.78609,0.00120265,0.00120265,0.00120265
18,15.0045,2.87188,4.02364,2.68784,0.56809,0.41567,0.48751,0.29898,2.88283,2.81646,2.6576,0.0011885,0.0011885,0.0011885
19,15.9046,2.71672,3.82696,2.57737,0.60157,0.36199,0.42176,0.25007,2.93358,3.43002,2.65345,0.00117435,0.00117435,0.00117435
20,16.6998,2.69005,3.75026,2.56999,0.58031,0.3312,0.36984,0.2271,3.04624,3.73754,2.71666,0.00116021,0.00116021,0.00116021
21,17.4922,2.85594,4.00284,2.68149,0.33648,0.36059,0.36201,0.22521,2.77706,3.26543,2.60247,0.00114606,0.00114606,0.00114606
